publish_day_index,date,slot,load_hat_kw,pv_hat_kw,net_hat_kwh
350,2025-12-17T00:00:00,86,6579.59355972,4148.86975575,405.120633995
350,2025-12-17T00:00:00,87,6663.37351109,3901.51859146,460.309153271
350,2025-12-17T00:00:00,88,6647.44307632,3647.41959088,500.00391424
350,2025-12-17T00:00:00,89,6591.20151893,3407.47901211,530.620417803
350,2025-12-17T00:00:00,90,6538.45447127,3167.0573017,561.899528262
350,2025-12-17T00:00:00,91,6480.28482766,2890.67773831,598.267848227
350,2025-12-17T00:00:00,92,6432.62650642,2602.27784548,638.391443489
350,2025-12-17T00:00:00,93,6384.74299605,2320.57204291,677.361825523
350,2025-12-17T00:00:00,94,6315.89787812,2042.26942577,712.271408724
350,2025-12-17T00:00:00,95,6294.70789619,1758.6844682,756.003904665
350,2025-12-17T00:00:00,96,6303.55383765,1476.86936964,804.447411335
350,2025-12-17T00:00:00,97,6272.0304003,1212.79902481,843.20522925
350,2025-12-17T00:00:00,98,6343.75203134,951.55265034,898.699896834
350,2025-12-17T00:00:00,99,6475.73232685,689.796748015,964.322596472
350,2025-12-17T00:00:00,100,6448.19231012,439.167459094,1001.50414184
350,2025-12-17T00:00:00,101,6299.65046061,196.234867651,1017.23593216
350,2025-12-17T00:00:00,102,6141.70500846,22.7923031665,1019.81878422
350,2025-12-17T00:00:00,103,6058.70976683,14.4563959262,1007.37556182
350,2025-12-17T00:00:00,104,6010.30428752,14.297809358,999.334413027
350,2025-12-17T00:00:00,105,6099.62106883,3.4920843604,1016.02149741
350,2025-12-17T00:00:00,106,6318.47672941,0,1053.0794549
350,2025-12-17T00:00:00,107,5594.41609613,0,932.402682689
350,2025-12-17T00:00:00,108,4405.50348807,0,734.250581346
350,2025-12-17T00:00:00,109,4381.82577157,0,730.304295262
350,2025-12-17T00:00:00,110,4536.69586831,0,756.115978052
350,2025-12-17T00:00:00,111,4327.79217421,0,721.298695701
350,2025-12-17T00:00:00,112,4223.78360142,0,703.963933571
350,2025-12-17T00:00:00,113,4263.63790492,0,710.606317487
350,2025-12-17T00:00:00,114,4378.16149217,0,729.693582028
350,2025-12-17T00:00:00,115,4492.01931762,0,748.669886269
350,2025-12-17T00:00:00,116,4467.29583835,0,744.549306391
350,2025-12-17T00:00:00,117,4337.02007896,0,722.836679827
350,2025-12-17T00:00:00,118,4277.76004237,0,712.960007061
350,2025-12-17T00:00:00,119,4292.41861638,0,715.40310273
350,2025-12-17T00:00:00,120,4316.6655157,0,719.444252617
350,2025-12-17T00:00:00,121,4300.7940238,0,716.799003967
350,2025-12-17T00:00:00,122,4333.43462415,0,722.239104025
350,2025-12-17T00:00:00,123,4373.89141658,0.096251837555,728.965860791
350,2025-12-17T00:00:00,124,4311.47469054,1.30859815698,718.361015398
350,2025-12-17T00:00:00,125,4394.99810148,2.3799588636,732.10302377
350,2025-12-17T00:00:00,126,4575.46426895,3.29319536754,762.028512263
350,2025-12-17T00:00:00,127,4529.21080105,4.03715468519,754.195607727
350,2025-12-17T00:00:00,128,4391.30889698,4.60645650999,731.117073412
350,2025-12-17T00:00:00,129,4402.86544697,5.00117514078,732.977378639
350,2025-12-17T00:00:00,130,4583.26436141,5.22642550572,763.00632265
350,2025-12-17T00:00:00,131,4170.08437952,5.29186414917,694.132085895
350,2025-12-17T00:00:00,132,3419.86359224,5.21111746317,569.108745795
350,2025-12-17T00:00:00,133,3388.70335532,5.00115061851,563.95036745
350,2025-12-17T00:00:00,134,3503.51910101,4.68159156556,583.139584908
350,2025-12-17T00:00:00,135,3444.82881773,4.27402511541,573.42579877
350,2025-12-17T00:00:00,136,3474.86693676,3.80127246838,578.510944049
350,2025-12-17T00:00:00,137,3494.21005675,3.28667162495,581.820564187
350,2025-12-17T00:00:00,138,3497.80062331,2.75337389286,582.507874903
350,2025-12-17T00:00:00,139,3601.00515385,2.22367120067,599.796913776
350,2025-12-17T00:00:00,140,3641.22424097,1.71836815075,606.584312137
350,2025-12-17T00:00:00,141,3591.18967736,1.25621171101,598.322244275
350,2025-12-17T00:00:00,142,3596.35499589,0.853390172516,599.250267619
350,2025-12-17T00:00:00,143,3665.4694207,0.523111514791,610.824384864
350,2025-12-17T00:00:00,144,3774.17087788,0.275269649434,628.982601371
351,2025-12-18T00:00:00,1,3866.08964785,1.53912103489,644.09175447
351,2025-12-18T00:00:00,2,3771.50638057,1.62619700424,628.313363928
351,2025-12-18T00:00:00,3,3571.80737068,1.80801489047,594.999892631
351,2025-12-18T00:00:00,4,3567.76114749,2.07500971507,594.281022963
351,2025-12-18T00:00:00,5,3781.54686388,2.41360136233,629.855543752
351,2025-12-18T00:00:00,6,3950.89025869,2.80659882077,658.013943311
351,2025-12-18T00:00:00,7,3788.36773459,3.23371384336,630.855670125
351,2025-12-18T00:00:00,8,3730.6298893,3.67217331412,621.159619331
351,2025-12-18T00:00:00,9,3895.4147653,4.09741751643,648.552891297
351,2025-12-18T00:00:00,10,3974.84957577,4.48386964337,661.727617689
351,2025-12-18T00:00:00,11,3967.88757561,4.80576030741,660.513635884
351,2025-12-18T00:00:00,12,3961.14843444,5.03798952626,659.351740819
351,2025-12-18T00:00:00,13,4016.05916226,5.15700770737,668.483692426
351,2025-12-18T00:00:00,14,4072.68655232,5.14169654531,677.924142628
351,2025-12-18T00:00:00,15,4067.33157063,4.97423049587,677.05955669
351,2025-12-18T00:00:00,16,4009.78256687,4.64089960491,667.52361121
351,2025-12-18T00:00:00,17,4082.34043903,4.13287494837,679.701260681
351,2025-12-18T00:00:00,18,4171.10868852,3.44689877614,694.61029829
351,2025-12-18T00:00:00,19,4005.58135849,2.58588263281,667.165912642
351,2025-12-18T00:00:00,20,4020.3873083,1.55939823416,669.804651678
351,2025-12-18T00:00:00,21,4271.48806395,0.384047683892,711.850669377
351,2025-12-18T00:00:00,22,4361.12338064,0,726.853896773
351,2025-12-18T00:00:00,23,4311.34443263,0,718.557405438
351,2025-12-18T00:00:00,24,4255.0906839,0,709.18178065
351,2025-12-18T00:00:00,25,4277.75987619,0,712.959979365
351,2025-12-18T00:00:00,26,4281.9141433,0,713.652357217
351,2025-12-18T00:00:00,27,4272.66966946,0,712.111611577
351,2025-12-18T00:00:00,28,4341.78867603,0,723.631446004
351,2025-12-18T00:00:00,29,4344.62137986,0,724.10356331
351,2025-12-18T00:00:00,30,4304.29447704,0,717.382412841
351,2025-12-18T00:00:00,31,4396.50409422,0,732.75068237
351,2025-12-18T00:00:00,32,4494.86115544,0,749.143525906
351,2025-12-18T00:00:00,33,4432.96495923,0,738.827493205
351,2025-12-18T00:00:00,34,4280.01242348,0,713.335403914
351,2025-12-18T00:00:00,35,4835.38136771,0,805.896894619
351,2025-12-18T00:00:00,36,5712.74885321,0,952.124808868
351,2025-12-18T00:00:00,37,5670.05937415,0.602773086146,944.909433511
351,2025-12-18T00:00:00,38,5477.24516678,4.76518139792,912.079997564
351,2025-12-18T00:00:00,39,5594.33362367,10.2809596408,930.675444005
351,2025-12-18T00:00:00,40,5704.26609382,22.4865805363,946.963252215
351,2025-12-18T00:00:00,41,5699.38018862,24.3126395766,945.844591507
351,2025-12-18T00:00:00,42,5670.14625246,33.7298693091,939.402730526
351,2025-12-18T00:00:00,43,5747.61339181,206.721600301,923.481965251
351,2025-12-18T00:00:00,44,5690.70031162,452.421932696,873.046396487
351,2025-12-18T00:00:00,45,5443.55804499,707.984193204,789.262308631
351,2025-12-18T00:00:00,46,5337.08493233,971.894854255,727.53167968
351,2025-12-18T00:00:00,47,6076.80909399,1240.06051916,806.124762471
351,2025-12-18T00:00:00,48,7246.43595898,1515.5130904,955.153811431
351,2025-12-18T00:00:00,49,7610.75283069,1806.48364743,967.378197209
351,2025-12-18T00:00:00,50,7496.6408655,2108.11060386,898.088376939
351,2025-12-18T00:00:00,51,7365.09667476,2410.33098527,825.794281582
351,2025-12-18T00:00:00,52,7353.72729039,2701.52531727,775.36699552
351,2025-12-18T00:00:00,53,7387.31389344,2971.50814159,735.967625308
351,2025-12-18T00:00:00,54,7381.56060343,3217.73907617,693.970254543
351,2025-12-18T00:00:00,55,7317.83845871,3442.62618882,645.868711648
351,2025-12-18T00:00:00,56,7272.10569543,3640.19631258,605.318230475
351,2025-12-18T00:00:00,57,7265.74199685,3822.59214503,573.858308636
351,2025-12-18T00:00:00,58,7263.13977221,4015.9950956,541.190779435
351,2025-12-18T00:00:00,59,7306.47894358,4221.79464685,514.114049454
351,2025-12-18T00:00:00,60,7336.3560324,4439.96144743,482.732430827
351,2025-12-18T00:00:00,61,7231.85991954,4668.42300475,427.239485799
351,2025-12-18T00:00:00,62,7111.27775166,4878.05922187,372.203088298
351,2025-12-18T00:00:00,63,7101.47418243,5058.78363854,340.448423983
351,2025-12-18T00:00:00,64,7208.33615223,5216.30784095,332.004718547
351,2025-12-18T00:00:00,65,7179.52111187,5318.11997483,310.23352284
351,2025-12-18T00:00:00,66,7049.82962997,5367.1132946,280.452722561
351,2025-12-18T00:00:00,67,7093.97853442,5409.1403158,280.806369769
351,2025-12-18T00:00:00,68,7149.76479696,5478.62963293,278.522527339
351,2025-12-18T00:00:00,69,7121.75966599,5554.80153564,261.159688392
351,2025-12-18T00:00:00,70,7058.84544574,5579.39031939,246.575854392
351,2025-12-18T00:00:00,71,6875.09292145,5552.98796524,220.350826034
351,2025-12-18T00:00:00,72,6617.12458476,5522.91489734,182.368281237
351,2025-12-18T00:00:00,73,6476.36011597,5537.149498,156.535102995
351,2025-12-18T00:00:00,74,6541.08036208,5524.95102445,169.354889605
351,2025-12-18T00:00:00,75,6657.99491201,5486.2667893,195.288020452
351,2025-12-18T00:00:00,76,6585.98888377,5484.18646819,183.63373593
351,2025-12-18T00:00:00,77,6575.59303874,5436.45558923,189.856241585
351,2025-12-18T00:00:00,78,6711.21323191,5335.73793793,229.245882331
351,2025-12-18T00:00:00,79,6808.35720837,5260.31048365,258.007787453
351,2025-12-18T00:00:00,80,6777.94586836,5182.10857212,265.972882706
351,2025-12-18T00:00:00,81,6682.0835374,5060.00175491,270.346963748
351,2025-12-18T00:00:00,82,6665.72754489,4891.74753441,295.66333508
351,2025-12-18T00:00:00,83,6707.81021457,4765.60811077,323.700350633
351,2025-12-18T00:00:00,84,6723.35050839,4655.09177891,344.709788247
351,2025-12-18T00:00:00,85,6639.68249053,4445.3396153,365.723812538
351,2025-12-18T00:00:00,86,6518.01634961,4212.83961338,384.196122706
351,2025-12-18T00:00:00,87,6463.3565584,3991.11069264,412.040977627
351,2025-12-18T00:00:00,88,6524.96662785,3739.13221582,464.305735338
351,2025-12-18T00:00:00,89,6500.9336002,3485.22947505,502.617354193
351,2025-12-18T00:00:00,90,6403.15165038,3236.21173748,527.823318817
351,2025-12-18T00:00:00,91,6434.66555745,2966.66920799,577.999391576
351,2025-12-18T00:00:00,92,6463.47613507,2681.67832433,630.299635123
351,2025-12-18T00:00:00,93,6434.65886765,2391.90266051,673.79270119
351,2025-12-18T00:00:00,94,6438.18927523,2104.49127647,722.282999793
351,2025-12-18T00:00:00,95,6485.57508711,1822.12897522,777.241018648
351,2025-12-18T00:00:00,96,6508.6599772,1539.66699989,828.165496218
351,2025-12-18T00:00:00,97,6428.75097652,1250.99294865,862.959671311
351,2025-12-18T00:00:00,98,6353.00323508,972.447991111,896.759207328
351,2025-12-18T00:00:00,99,6322.11146442,710.756977509,935.225747819
351,2025-12-18T00:00:00,100,6281.64213734,457.834248424,970.634648153
351,2025-12-18T00:00:00,101,6250.2937944,210.504541188,1006.6315422
351,2025-12-18T00:00:00,102,6252.58644139,33.8132487178,1036.46219878
351,2025-12-18T00:00:00,103,6272.4019683,24.0895196156,1041.38540811
351,2025-12-18T00:00:00,104,6198.6221927,22.1780659767,1029.40735445
351,2025-12-18T00:00:00,105,6185.70572596,9.62981250947,1029.34598558
351,2025-12-18T00:00:00,106,6372.54355642,3.93295236283,1061.43510068
351,2025-12-18T00:00:00,107,5749.25321622,0,958.20886937
351,2025-12-18T00:00:00,108,4612.67024034,0,768.77837339
351,2025-12-18T00:00:00,109,4363.10867225,0,727.184778708
351,2025-12-18T00:00:00,110,4452.91010304,0,742.151683841
351,2025-12-18T00:00:00,111,4432.06639799,0,738.677732998
351,2025-12-18T00:00:00,112,4422.13736568,0,737.02289428
351,2025-12-18T00:00:00,113,4421.87444307,0,736.979073844
351,2025-12-18T00:00:00,114,4385.78721344,0,730.964535573
351,2025-12-18T00:00:00,115,4315.06007637,0,719.176679395
351,2025-12-18T00:00:00,116,4407.78940456,0,734.631567427
351,2025-12-18T00:00:00,117,4513.81868959,0,752.303114931
351,2025-12-18T00:00:00,118,4299.52572399,0,716.587620665
351,2025-12-18T00:00:00,119,4259.87135688,0,709.978559479
351,2025-12-18T00:00:00,120,4469.28904537,0,744.881507561
351,2025-12-18T00:00:00,121,4496.82365652,0,749.47060942
351,2025-12-18T00:00:00,122,4417.03939994,0,736.173233324
351,2025-12-18T00:00:00,123,4412.95495869,0.179453154849,735.462584255
351,2025-12-18T00:00:00,124,4546.93138894,1.51084165402,757.570091215
351,2025-12-18T00:00:00,125,4516.36481642,2.68821216404,752.279434043
351,2025-12-18T00:00:00,126,4341.29092519,3.69199400529,722.933155197
351,2025-12-18T00:00:00,127,4344.01498223,4.50986983373,723.250852066
351,2025-12-18T00:00:00,128,4409.1433915,5.13645325364,734.001156374
351,2025-12-18T00:00:00,129,4481.44952935,5.57284042697,745.979448153
351,2025-12-18T00:00:00,130,4549.41705202,5.82604836957,757.265167276
351,2025-12-18T00:00:00,131,4118.82608296,5.90835453964,685.48628807
351,2025-12-18T00:00:00,132,3460.16233319,5.83655394939,575.720963206
351,2025-12-18T00:00:00,133,3405.18273076,5.63115133968,566.591929904
351,2025-12-18T00:00:00,134,3501.9074685,5.31550692768,582.765326928
351,2025-12-18T00:00:00,135,3430.81764612,4.9149548543,570.983781878
351,2025-12-18T00:00:00,136,3347.5697713,4.45591371205,557.185642931
351,2025-12-18T00:00:00,137,3442.6632625,3.96500842191,573.11637568
351,2025-12-18T00:00:00,138,3608.22408783,3.46822225481,600.792644263
351,2025-12-18T00:00:00,139,3563.35156532,2.99009696831,593.393578059
351,2025-12-18T00:00:00,140,3532.69969404,2.55299786995,588.357782695
351,2025-12-18T00:00:00,141,3635.8877086,2.17645914695,605.618541576
351,2025-12-18T00:00:00,142,3690.57567921,1.87662304614,614.783176027
351,2025-12-18T00:00:00,143,3278.09816981,1.66578448101,546.072064222
351,2025-12-18T00:00:00,144,2663.60824189,1.55205042226,443.676031911
352,2025-12-19T00:00:00,1,2392.2426639,0,398.707110651
352,2025-12-19T00:00:00,2,2610.29115186,0,435.04852531
352,2025-12-19T00:00:00,3,2741.69197317,0,456.948662195
352,2025-12-19T00:00:00,4,2649.96376502,0,441.660627503
352,2025-12-19T00:00:00,5,2594.64151275,0,432.440252125
352,2025-12-19T00:00:00,6,2675.03574239,0,445.839290398
352,2025-12-19T00:00:00,7,2758.08905019,0,459.681508364
352,2025-12-19T00:00:00,8,2812.83049323,0.0296458213829,468.800141235
352,2025-12-19T00:00:00,9,2850.57660893,1.27532786216,474.883546845
352,2025-12-19T00:00:00,10,2896.57853947,2.52653189692,482.342001263
352,2025-12-19T00:00:00,11,2972.00982467,3.7286598004,494.713527479
352,2025-12-19T00:00:00,12,3003.99200062,4.82702238835,499.860829705
352,2025-12-19T00:00:00,13,2902.31074197,5.76855460353,482.757031228
352,2025-12-19T00:00:00,14,2869.98808819,6.50355031646,477.24742298
352,2025-12-19T00:00:00,15,2981.03416124,6.98737968753,495.674463591
352,2025-12-19T00:00:00,16,3107.91963371,7.18215194512,516.789580294
352,2025-12-19T00:00:00,17,3136.04362946,7.05828703899,521.49755707
352,2025-12-19T00:00:00,18,3086.40294509,6.59596092152,513.301164028
352,2025-12-19T00:00:00,19,3068.39415147,5.78639117285,510.434626716
352,2025-12-19T00:00:00,20,3030.17120262,4.63293228579,504.256378389
352,2025-12-19T00:00:00,21,3007.36350909,3.15195312067,500.701925994
352,2025-12-19T00:00:00,22,3096.2283568,1.37347277445,515.809147338
352,2025-12-19T00:00:00,23,3128.92987932,0,521.48831322
352,2025-12-19T00:00:00,24,3103.61087185,0,517.268478642
352,2025-12-19T00:00:00,25,3193.73066272,0,532.288443786
352,2025-12-19T00:00:00,26,3339.21705673,0,556.536176121
352,2025-12-19T00:00:00,27,3393.79630721,0,565.632717869
352,2025-12-19T00:00:00,28,3279.09243568,0,546.515405947
352,2025-12-19T00:00:00,29,3273.42330186,0,545.570550309
352,2025-12-19T00:00:00,30,3382.55527295,0,563.759212158
352,2025-12-19T00:00:00,31,3354.66827293,0,559.111378821
352,2025-12-19T00:00:00,32,3345.56775409,0,557.594625682
352,2025-12-19T00:00:00,33,3388.5404646,0,564.756744099
352,2025-12-19T00:00:00,34,3352.11608735,0,558.686014558
352,2025-12-19T00:00:00,35,3352.43481883,0,558.739136472
352,2025-12-19T00:00:00,36,3411.45085326,0,568.57514221
352,2025-12-19T00:00:00,37,3435.38205389,0,572.563675648
352,2025-12-19T00:00:00,38,3494.31586336,4.85579799317,581.576677562
352,2025-12-19T00:00:00,39,3528.60695258,13.3919467821,585.869167632
352,2025-12-19T00:00:00,40,3439.68970665,29.0194965924,568.445035009
352,2025-12-19T00:00:00,41,3635.46223014,35.6765391794,599.964281827
352,2025-12-19T00:00:00,42,4023.8371675,50.9487198858,662.148074603
352,2025-12-19T00:00:00,43,4071.56700887,222.469425556,641.516263886
352,2025-12-19T00:00:00,44,3985.37067947,462.952674268,587.069667534
352,2025-12-19T00:00:00,45,3950.51870595,711.740696995,539.796334826
352,2025-12-19T00:00:00,46,3955.53709351,966.86566277,498.111905124
352,2025-12-19T00:00:00,47,4046.88183442,1224.2466798,470.439192437
352,2025-12-19T00:00:00,48,4094.95165952,1486.87653836,434.679186859
352,2025-12-19T00:00:00,49,3920.86126595,1763.78286911,359.51306614
352,2025-12-19T00:00:00,50,3899.62741103,2054.76389174,307.477253215
352,2025-12-19T00:00:00,51,4080.52820457,2349.14480079,288.563900631
352,2025-12-19T00:00:00,52,4171.83202731,2632.61714714,256.535813362
352,2025-12-19T00:00:00,53,4368.69269891,2908.32339179,243.39488452
352,2025-12-19T00:00:00,54,4665.26416451,3176.72718108,248.089497238
352,2025-12-19T00:00:00,55,4801.62589428,3425.68631421,229.323263345
352,2025-12-19T00:00:00,56,4810.87783978,3623.57455396,197.88388097
352,2025-12-19T00:00:00,57,4756.00623713,3789.04935188,161.159480875
352,2025-12-19T00:00:00,58,4670.16522598,3980.84127691,114.887324844
352,2025-12-19T00:00:00,59,4648.31555941,4197.47824485,75.139552427
352,2025-12-19T00:00:00,60,4647.78950714,4417.62278676,38.3611200631
352,2025-12-19T00:00:00,61,4547.72651051,4622.5853303,-12.476469965
352,2025-12-19T00:00:00,62,4518.91102923,4820.35263059,-50.240266893
352,2025-12-19T00:00:00,63,4579.9671308,5008.59991789,-71.4387978492
352,2025-12-19T00:00:00,64,4574.9100603,5171.87704074,-99.4944967393
352,2025-12-19T00:00:00,65,4552.27383432,5309.70930714,-126.239245471
352,2025-12-19T00:00:00,66,4521.26589952,5411.30589022,-148.33999845
352,2025-12-19T00:00:00,67,4426.81330619,5471.54052266,-174.121202745
352,2025-12-19T00:00:00,68,4328.33626029,5560.34987297,-205.335602113
352,2025-12-19T00:00:00,69,4310.87354579,5662.38622657,-225.252113464
352,2025-12-19T00:00:00,70,4406.40704474,5695.67408559,-214.877840143
352,2025-12-19T00:00:00,71,4457.12104007,5724.31220005,-211.198526663
352,2025-12-19T00:00:00,72,4401.72648542,5753.62826071,-225.316962549
352,2025-12-19T00:00:00,73,4324.64126393,5713.99012725,-231.558143888
352,2025-12-19T00:00:00,74,4310.79675541,5622.74716338,-218.658401328
352,2025-12-19T00:00:00,75,4293.81455851,5544.68945376,-208.479149208
352,2025-12-19T00:00:00,76,4159.0636801,5527.08165147,-228.00299523
352,2025-12-19T00:00:00,77,4180.42500877,5455.37305997,-212.491341866
352,2025-12-19T00:00:00,78,4323.19572255,5329.62614914,-167.738404432
352,2025-12-19T00:00:00,79,4273.1174274,5259.91259128,-164.465860646
352,2025-12-19T00:00:00,80,4215.00106029,5177.88021515,-160.479859143
352,2025-12-19T00:00:00,81,4186.69826095,5034.58484531,-141.314430726
352,2025-12-19T00:00:00,82,4035.32193271,4857.65526215,-137.055554906
352,2025-12-19T00:00:00,83,3940.60077203,4713.86106614,-128.876715686
352,2025-12-19T00:00:00,84,3958.20774176,4581.8706535,-103.943818623
352,2025-12-19T00:00:00,85,3977.31362412,4379.66417112,-67.0584244995
352,2025-12-19T00:00:00,86,4054.89628155,4167.76804346,-18.8119603188
352,2025-12-19T00:00:00,87,4129.22687014,3966.94647786,27.0467320463
352,2025-12-19T00:00:00,88,4034.49594906,3735.54303198,49.8254861791
352,2025-12-19T00:00:00,89,3842.40015703,3487.06430471,59.2226420523
352,2025-12-19T00:00:00,90,3730.21233442,3226.35763534,83.9757831796
352,2025-12-19T00:00:00,91,3821.65261611,2941.87902938,146.628931122
352,2025-12-19T00:00:00,92,3862.34501206,2649.36736997,202.162940347
352,2025-12-19T00:00:00,93,3815.72593835,2364.41834185,241.884599416
352,2025-12-19T00:00:00,94,3870.41492718,2090.45070753,296.660703275
352,2025-12-19T00:00:00,95,3872.19453129,1811.86728065,343.387875106
352,2025-12-19T00:00:00,96,3753.55135976,1526.83234967,371.119835015
352,2025-12-19T00:00:00,97,3620.26068861,1248.60804277,395.275440972
352,2025-12-19T00:00:00,98,3564.45200308,977.33487826,431.186187471
352,2025-12-19T00:00:00,99,3595.58790565,714.880215632,480.117948337
352,2025-12-19T00:00:00,100,3602.00976228,465.539059128,522.745117192
352,2025-12-19T00:00:00,101,3320.45169297,225.298341755,515.85889187
352,2025-12-19T00:00:00,102,2987.15608112,52.1634001766,489.165446823
352,2025-12-19T00:00:00,103,3102.78370981,35.1956686247,511.264673531
352,2025-12-19T00:00:00,104,3110.2496696,27.2048127342,513.840809478
352,2025-12-19T00:00:00,105,2883.36669116,10.3867055518,478.829997601
352,2025-12-19T00:00:00,106,2849.69174566,0.780904891262,474.818473461
352,2025-12-19T00:00:00,107,2857.168175,0,476.194695833
352,2025-12-19T00:00:00,108,2836.1546962,0,472.692449367
352,2025-12-19T00:00:00,109,2888.24019318,0,481.37336553
352,2025-12-19T00:00:00,110,2869.44372906,0,478.24062151
352,2025-12-19T00:00:00,111,2790.37060847,0,465.061768078
352,2025-12-19T00:00:00,112,2807.87460549,0,467.979100914
352,2025-12-19T00:00:00,113,2797.23837946,0,466.206396577
352,2025-12-19T00:00:00,114,2735.67544534,0,455.945907556
352,2025-12-19T00:00:00,115,2732.12938935,0,455.354898225
352,2025-12-19T00:00:00,116,2728.98696773,0,454.831161289
352,2025-12-19T00:00:00,117,2748.4764901,0,458.079415017
352,2025-12-19T00:00:00,118,2856.17146449,0,476.028577414
352,2025-12-19T00:00:00,119,2814.53861952,0,469.08976992
352,2025-12-19T00:00:00,120,2698.27409083,0,449.712348472
352,2025-12-19T00:00:00,121,2810.50065949,0,468.416776582
352,2025-12-19T00:00:00,122,2829.49923082,0,471.583205137
352,2025-12-19T00:00:00,123,2702.99908921,2.60091206603,450.066362857
352,2025-12-19T00:00:00,124,2717.94763911,4.98221921643,452.160903315
352,2025-12-19T00:00:00,125,2800.25056396,7.00438429551,465.541029944
352,2025-12-19T00:00:00,126,2822.60027056,8.63350870794,468.994460309
352,2025-12-19T00:00:00,127,2741.21451175,9.85002966645,455.22741368
352,2025-12-19T00:00:00,128,2676.10424312,10.6481258549,444.24268621
352,2025-12-19T00:00:00,129,2714.51798007,11.0348736227,450.580517742
352,2025-12-19T00:00:00,130,2808.20256063,11.0291769066,466.195563953
352,2025-12-19T00:00:00,131,2678.13845202,10.6604979179,444.579659018
352,2025-12-19T00:00:00,132,2403.18763514,9.96741894317,398.870036033
352,2025-12-19T00:00:00,133,2358.76144835,8.99606832713,391.627563336
352,2025-12-19T00:00:00,134,2448.15314327,7.79844579763,406.725782913
352,2025-12-19T00:00:00,135,2469.3506682,6.43068371383,410.486664081
352,2025-12-19T00:00:00,136,2340.42335441,4.95128155344,389.245345476
352,2025-12-19T00:00:00,137,2371.22906848,3.41935099053,394.634952915
352,2025-12-19T00:00:00,138,2527.87841493,1.89290825636,420.997584445
352,2025-12-19T00:00:00,139,2481.25055097,0.427249135558,413.470550306
352,2025-12-19T00:00:00,140,2471.70522118,0,411.950870197
352,2025-12-19T00:00:00,141,2531.69403947,0,421.949006578
352,2025-12-19T00:00:00,142,2456.35635805,0,409.392726341
352,2025-12-19T00:00:00,143,2495.98015371,0,415.996692285
352,2025-12-19T00:00:00,144,2651.76475365,0,441.960792275
353,2025-12-20T00:00:00,1,2795.28233244,0,465.88038874
353,2025-12-20T00:00:00,2,2809.93142972,0,468.321904954
353,2025-12-20T00:00:00,3,2871.30940804,0,478.551568007
353,2025-12-20T00:00:00,4,2854.15956477,0,475.693260794
353,2025-12-20T00:00:00,5,2826.1619888,0,471.026998133
353,2025-12-20T00:00:00,6,2832.08822434,1.14181102391,471.82440222
353,2025-12-20T00:00:00,7,2855.41966439,2.75551884989,475.444024257
353,2025-12-20T00:00:00,8,2924.56834645,4.43913764253,486.688201468
353,2025-12-20T00:00:00,9,2987.74186351,6.12762174627,496.93570696
353,2025-12-20T00:00:00,10,2956.18053844,7.75334212932,491.404532718
353,2025-12-20T00:00:00,11,2956.5807125,9.24805368554,491.222109803
353,2025-12-20T00:00:00,12,3041.81225992,10.5449427638,505.211219526
353,2025-12-20T00:00:00,13,3122.87006267,11.5807121054,518.548225093
353,2025-12-20T00:00:00,14,3068.08572451,12.2976591543,509.298010893
353,2025-12-20T00:00:00,15,2964.50891386,12.6457033043,491.977201759
353,2025-12-20T00:00:00,16,3032.18909319,12.5843180829,503.267462518
353,2025-12-20T00:00:00,17,3117.16238166,12.084325529,517.513009355
353,2025-12-20T00:00:00,18,3102.85269119,11.1295120869,515.287196517
353,2025-12-20T00:00:00,19,3033.37688774,9.71802818369,503.94314326
353,2025-12-20T00:00:00,20,3054.27102873,7.863537224,507.734581918
353,2025-12-20T00:00:00,21,3158.25734535,5.59608397667,525.443543562
353,2025-12-20T00:00:00,22,3205.52433316,2.96265715947,533.760279334
353,2025-12-20T00:00:00,23,3230.419995,0.0274263775841,538.398761438
353,2025-12-20T00:00:00,24,3255.47262307,0,542.578770512
353,2025-12-20T00:00:00,25,3262.95275514,0,543.825459191
353,2025-12-20T00:00:00,26,3299.496991,0,549.916165167
353,2025-12-20T00:00:00,27,3341.80118208,0,556.96686368
353,2025-12-20T00:00:00,28,3324.9797825,0,554.163297083
353,2025-12-20T00:00:00,29,3356.38437826,0,559.397396376
353,2025-12-20T00:00:00,30,3403.4170754,0,567.236179233
353,2025-12-20T00:00:00,31,3328.64955798,0,554.77492633
353,2025-12-20T00:00:00,32,3301.44527488,0,550.240879147
353,2025-12-20T00:00:00,33,3348.52037884,0,558.086729806
353,2025-12-20T00:00:00,34,3352.12842637,0,558.688071061
353,2025-12-20T00:00:00,35,3486.99538809,0,581.165898015
353,2025-12-20T00:00:00,36,3658.83200947,0,609.805334912
353,2025-12-20T00:00:00,37,3576.41082243,0,596.068470404
353,2025-12-20T00:00:00,38,3521.0745601,5.75078754749,585.887295425
353,2025-12-20T00:00:00,39,3512.98952943,16.5583295373,582.738533316
353,2025-12-20T00:00:00,40,3357.70524424,34.7017477515,553.833916082
353,2025-12-20T00:00:00,41,3595.76737089,44.6030495991,591.860720215
353,2025-12-20T00:00:00,42,4069.67280263,63.5314375775,667.690227509
353,2025-12-20T00:00:00,43,4032.27291737,234.943837438,632.888179988
353,2025-12-20T00:00:00,44,3903.39045686,473.970932134,571.569920787
